user_id,item_id,Game Title,User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Developer,Publisher,Release Year,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,User Review Text,Game Mode,Min Number of Players
1720,33,Tekken 7,13.6,Adults,21.34,PC,Yes,Game Freak,Take-Two Interactive,2014,Sports,No,13.8,High,Excellent,Good,"Great game, but too many bugs.",Online,4
1951,35,The Elder Scrolls V: Skyrim,23.4,All Ages,40.83,Xbox,No,Capcom,Square Enix,2010,Party,No,13.5,Low,Excellent,Average,"Disappointing game, but too many bugs.",Offline,7
2401,37,The Sims 4,30.6,Teens,36.38,PlayStation,No,Nintendo,Capcom,2018,Party,No,34.9,Medium,Poor,Excellent,"Solid game, but the graphics could be better.",Offline,6
224,22,Pillars of Eternity II: Deadfire,26.5,Adults,22.03,Nintendo Switch,No,Valve,Activision,2016,Adventure,No,55.2,High,Average,Good,"Solid game, but the graphics could be better.",Offline,10
2027,0,1000-Piece Puzzle,26.2,Kids,30.49,PlayStation,Yes,Nintendo,Activision,2013,RPG,Yes,42.8,High,Average,Average,"Disappointing game, but the gameplay is amazing.",Online,1
1548,31,Super Mario Odyssey,28.5,All Ages,38.21,PC,No,CD Projekt Red,Epic Games,2013,Adventure,No,36.6,High,Good,Poor,"Disappointing game, but the gameplay is amazing.",Online,10
2416,29,Stardew Valley,27.6,Teens,44.48,Nintendo Switch,No,Rockstar Games,Electronic Arts,2013,Shooter,Yes,11.4,High,Poor,Excellent,"Great game, but too many bugs.",Offline,5
1690,16,Just Dance 2024,31.3,Adults,49.08,PlayStation,No,Capcom,Take-Two Interactive,2022,Strategy,No,20.6,Medium,Average,Excellent,"Solid game, but the gameplay is amazing.",Online,4
1524,33,Tekken 7,15.5,Kids,21.83,Mobile,No,Capcom,Take-Two Interactive,2023,Simulation,No,17.3,Ultra,Poor,Good,"Disappointing game, but the graphics could be better.",Offline,1
1114,31,Super Mario Odyssey,19.0,Adults,25.48,Nintendo Switch,Yes,Valve,Electronic Arts,2017,Action,No,23.6,Ultra,Excellent,Good,"Solid game, but the graphics could be better.",Offline,10
2704,39,Tomb Raider (2013),16.0,Adults,25.05,Mobile,Yes,Capcom,Square Enix,2015,RPG,No,15.9,High,Poor,Excellent,"Amazing game, but too many bugs.",Online,3
1973,37,The Sims 4,19.1,Kids,20.94,Xbox,Yes,Epic Games,Capcom,2018,Simulation,Yes,31.3,Low,Good,Average,"Solid game, but the gameplay is amazing.",Online,8
1096,22,Pillars of Eternity II: Deadfire,22.8,Teens,38.1,PC,Yes,EA Sports,Activision,2022,Sports,No,14.7,Ultra,Poor,Average,"Disappointing game, but the graphics could be better.",Online,8
433,24,Portal 2,33.7,Teens,57.98,Mobile,No,CD Projekt Red,Innersloth,2010,Shooter,No,18.9,Low,Excellent,Poor,"Great game, but too many bugs.",Offline,5
1372,25,Red Dead Redemption 2,39.1,Adults,56.3,PlayStation,Yes,EA Sports,Take-Two Interactive,2011,Simulation,No,33.9,Low,Average,Excellent,"Solid game, but the gameplay is amazing.",Offline,5
1287,7,FIFA 24,38.1,Teens,57.49,Mobile,No,Bungie,Epic Games,2016,RPG,No,37.3,Ultra,Average,Poor,"Disappointing game, but the graphics could be better.",Online,4
1295,34,Tetris,31.7,Teens,27.87,Mobile,Yes,Epic Games,Square Enix,2014,Party,Yes,59.8,High,Average,Poor,"Great game, but the gameplay is amazing.",Online,3
509,24,Portal 2,37.7,Kids,46.72,Mobile,Yes,Rockstar Games,Activision,2016,Action,No,46.1,Ultra,Excellent,Excellent,"Great game, but the gameplay is amazing.",Online,10
508,33,Tekken 7,39.1,All Ages,53.11,Mobile,Yes,Valve,Square Enix,2018,Shooter,Yes,37.0,High,Good,Poor,"Disappointing game, but too many bugs.",Offline,6
617,31,Super Mario Odyssey,35.5,Kids,42.59,Mobile,Yes,Bungie,Take-Two Interactive,2022,Simulation,No,45.1,Low,Good,Average,"Solid game, but the graphics could be better.",Offline,7
420,12,Hades,19.0,Kids,28.53,PC,No,Capcom,Square Enix,2017,Fighting,No,10.9,High,Excellent,Average,"Great game, but the gameplay is amazing.",Offline,6
1096,25,Red Dead Redemption 2,26.3,All Ages,21.74,PlayStation,No,Game Freak,Capcom,2015,Action,No,47.2,Medium,Excellent,Excellent,"Great game, but too many bugs.",Offline,3
74,9,Fortnite,26.7,All Ages,40.65,Nintendo Switch,Yes,EA Sports,Capcom,2011,Adventure,Yes,16.8,Ultra,Poor,Excellent,"Great game, but too many bugs.",Online,6
1679,38,The Witcher 3: Wild Hunt,27.8,All Ages,45.86,Nintendo Switch,Yes,Rockstar Games,Valve,2022,Action,Yes,14.0,High,Excellent,Poor,"Amazing game, but the graphics could be better.",Offline,2
2622,22,Pillars of Eternity II: Deadfire,28.7,Kids,51.38,PC,Yes,Bungie,Epic Games,2017,RPG,No,10.0,Low,Excellent,Average,"Great game, but the gameplay is amazing.",Offline,5
146,10,Ghost of Tsushima,34.1,Teens,56.26,Mobile,Yes,EA Sports,Capcom,2020,Puzzle,Yes,19.5,Low,Poor,Poor,"Great game, but the graphics could be better.",Offline,1
2094,4,Call of Duty: Modern Warfare 2,18.0,Teens,34.63,Xbox,No,EA Sports,Take-Two Interactive,2022,Shooter,Yes,5.5,Low,Average,Poor,"Disappointing game, but the gameplay is amazing.",Offline,4
1765,4,Call of Duty: Modern Warfare 2,32.7,Teens,44.66,PC,Yes,Bungie,Valve,2022,Shooter,Yes,39.2,Ultra,Good,Good,"Solid game, but the graphics could be better.",Online,3
1133,2,Animal Crossing: New Horizons,12.6,Teens,21.69,Nintendo Switch,No,EA Sports,Take-Two Interactive,2018,RPG,Yes,9.9,Ultra,Excellent,Average,"Amazing game, but too many bugs.",Online,8
121,4,Call of Duty: Modern Warfare 2,35.4,All Ages,37.89,Xbox,Yes,Epic Games,Capcom,2015,Party,Yes,55.0,Low,Excellent,Good,"Solid game, but too many bugs.",Offline,10
1067,34,Tetris,37.5,Teens,40.28,Xbox,No,Game Freak,Nintendo,2010,Strategy,No,54.6,Low,Average,Good,"Great game, but too many bugs.",Offline,7
1964,2,Animal Crossing: New Horizons,36.2,Adults,50.43,PC,No,EA Sports,Electronic Arts,2011,Sports,No,30.7,Medium,Poor,Excellent,"Amazing game, but the graphics could be better.",Offline,1
2147,14,Halo Infinite,27.8,All Ages,42.18,Xbox,No,EA Sports,Take-Two Interactive,2020,Strategy,No,27.3,Medium,Poor,Good,"Disappointing game, but the graphics could be better.",Offline,3
706,25,Red Dead Redemption 2,22.7,Kids,32.67,Mobile,No,EA Sports,Valve,2010,Shooter,Yes,23.8,High,Excellent,Excellent,"Solid game, but the gameplay is amazing.",Online,1
2359,13,Half-Life: Alyx,21.6,All Ages,32.19,Xbox,No,Rockstar Games,Square Enix,2017,Strategy,Yes,18.2,High,Average,Average,"Great game, but too many bugs.",Online,3
1238,1,Among Us,41.2,All Ages,44.92,PC,Yes,Bungie,Valve,2012,Party,Yes,58.5,Low,Good,Good,"Disappointing game, but too many bugs.",Offline,1
2471,24,Portal 2,29.2,All Ages,26.89,Mobile,Yes,Bungie,Nintendo,2010,Shooter,Yes,55.9,Ultra,Poor,Poor,"Great game, but the gameplay is amazing.",Online,4
1935,16,Just Dance 2024,22.4,Kids,41.58,Nintendo Switch,Yes,Innersloth,Activision,2012,Adventure,No,12.0,High,Average,Average,"Disappointing game, but the gameplay is amazing.",Online,6
1883,9,Fortnite,33.4,Kids,35.34,Nintendo Switch,Yes,Rockstar Games,Epic Games,2018,Puzzle,Yes,53.5,Medium,Poor,Average,"Amazing game, but the graphics could be better.",Offline,8
2320,12,Hades,21.3,Teens,34.78,PC,Yes,Valve,Electronic Arts,2020,Party,No,8.2,High,Average,Excellent,"Amazing game, but the graphics could be better.",Offline,1
2873,39,Tomb Raider (2013),12.6,All Ages,20.32,PC,No,Valve,Capcom,2015,Strategy,Yes,5.3,High,Good,Excellent,"Disappointing game, but too many bugs.",Offline,2
1126,24,Portal 2,33.2,Kids,39.46,PC,Yes,Bungie,Valve,2019,Puzzle,No,38.4,Medium,Excellent,Poor,"Solid game, but the graphics could be better.",Online,7
210,25,Red Dead Redemption 2,36.2,Teens,39.11,Nintendo Switch,No,CD Projekt Red,Activision,2010,Strategy,No,50.8,Low,Good,Good,"Great game, but too many bugs.",Online,6
739,37,The Sims 4,39.3,Kids,54.86,Nintendo Switch,Yes,CD Projekt Red,Activision,2022,Puzzle,Yes,42.9,High,Excellent,Poor,"Amazing game, but too many bugs.",Online,8
2841,2,Animal Crossing: New Horizons,19.7,Teens,31.33,PC,No,Innersloth,Nintendo,2010,Party,No,13.5,High,Average,Good,"Great game, but too many bugs.",Offline,5
1046,19,Mario Kart 8 Deluxe,27.2,Kids,38.14,PlayStation,Yes,Rockstar Games,Innersloth,2020,Action,Yes,20.5,Medium,Excellent,Excellent,"Amazing game, but too many bugs.",Online,6
2808,30,Street Fighter V,22.0,Teens,25.5,PC,Yes,Bungie,Epic Games,2023,Adventure,Yes,27.3,High,Poor,Excellent,"Amazing game, but too many bugs.",Online,4
159,26,Rocket League,27.6,Kids,31.77,PlayStation,No,Nintendo,Electronic Arts,2022,Fighting,No,32.5,High,Good,Poor,"Disappointing game, but the gameplay is amazing.",Online,5
741,16,Just Dance 2024,37.6,All Ages,44.43,Mobile,No,Innersloth,Electronic Arts,2018,Party,No,52.9,Ultra,Good,Average,"Disappointing game, but the gameplay is amazing.",Online,1
1954,10,Ghost of Tsushima,34.5,Adults,35.22,Nintendo Switch,No,Nintendo,Square Enix,2017,Sports,Yes,54.8,Ultra,Poor,Excellent,"Solid game, but too many bugs.",Online,1
2391,12,Hades,37.6,Teens,43.61,Mobile,Yes,Rockstar Games,Electronic Arts,2017,Shooter,Yes,48.3,Ultra,Poor,Excellent,"Great game, but too many bugs.",Online,3
1424,7,FIFA 24,28.6,Kids,49.08,Nintendo Switch,No,Capcom,Capcom,2021,Adventure,Yes,14.1,Ultra,Excellent,Average,"Solid game, but too many bugs.",Offline,10
699,36,The Legend of Zelda: Breath of the Wild,19.6,All Ages,27.18,Xbox,No,Valve,Epic Games,2019,Simulation,Yes,15.5,Medium,Excellent,Excellent,"Disappointing game, but the gameplay is amazing.",Offline,1
1874,28,Spelunky 2,32.4,Kids,37.5,PlayStation,Yes,Valve,Innersloth,2020,Shooter,No,47.5,Ultra,Poor,Good,"Great game, but the gameplay is amazing.",Online,7
2445,9,Fortnite,18.9,Kids,21.36,PlayStation,Yes,Game Freak,Take-Two Interactive,2019,Adventure,Yes,22.3,Low,Average,Poor,"Disappointing game, but too many bugs.",Online,4
2584,33,Tekken 7,16.0,Kids,22.87,PlayStation,Yes,Innersloth,Activision,2021,Puzzle,Yes,15.9,High,Good,Average,"Disappointing game, but the graphics could be better.",Online,2
141,20,Minecraft,28.5,Kids,49.57,PC,Yes,EA Sports,Take-Two Interactive,2014,Puzzle,Yes,13.5,Low,Good,Excellent,"Amazing game, but too many bugs.",Offline,4
240,25,Red Dead Redemption 2,35.4,Adults,50.04,Mobile,Yes,EA Sports,Activision,2014,RPG,Yes,36.1,Ultra,Good,Average,"Solid game, but the graphics could be better.",Online,2
292,18,League of Legends,39.3,Kids,59.15,PlayStation,No,Capcom,Innersloth,2021,Party,Yes,27.3,High,Average,Average,"Amazing game, but the gameplay is amazing.",Online,6
2865,36,The Legend of Zelda: Breath of the Wild,44.4,Adults,56.93,PlayStation,No,Game Freak,Innersloth,2013,Action,No,59.0,Low,Excellent,Good,"Disappointing game, but the gameplay is amazing.",Offline,5
82,7,FIFA 24,26.0,Kids,40.59,PC,No,Rockstar Games,Innersloth,2018,Sports,No,14.3,Low,Excellent,Good,"Solid game, but too many bugs.",Online,1
2608,34,Tetris,31.7,Teens,35.39,Nintendo Switch,Yes,EA Sports,Capcom,2012,Fighting,No,49.3,Low,Average,Average,"Amazing game, but the gameplay is amazing.",Offline,5
2918,2,Animal Crossing: New Horizons,40.4,All Ages,59.45,Xbox,No,Capcom,Epic Games,2013,Shooter,Yes,42.1,Low,Excellent,Excellent,"Disappointing game, but the graphics could be better.",Online,2
2219,30,Street Fighter V,34.9,All Ages,47.34,PlayStation,No,Rockstar Games,Activision,2020,Sports,Yes,35.2,Low,Poor,Excellent,"Disappointing game, but the graphics could be better.",Online,7
1798,35,The Elder Scrolls V: Skyrim,27.7,Kids,26.23,PlayStation,No,Game Freak,Take-Two Interactive,2014,Puzzle,No,48.8,Ultra,Good,Average,"Great game, but too many bugs.",Offline,3
977,25,Red Dead Redemption 2,33.6,Teens,31.26,PC,Yes,Epic Games,Take-Two Interactive,2019,Puzzle,No,59.3,Ultra,Average,Poor,"Disappointing game, but too many bugs.",Online,6
580,4,Call of Duty: Modern Warfare 2,25.9,All Ages,44.37,Nintendo Switch,Yes,Valve,Epic Games,2014,Action,Yes,14.3,Medium,Average,Average,"Disappointing game, but too many bugs.",Online,7
2574,31,Super Mario Odyssey,32.9,Adults,47.54,Xbox,Yes,EA Sports,Activision,2011,Simulation,No,25.4,Medium,Average,Average,"Disappointing game, but the graphics could be better.",Offline,10
2590,15,Hitman 3,16.8,Kids,22.48,Xbox,Yes,Nintendo,Nintendo,2017,RPG,No,19.2,Low,Average,Average,"Disappointing game, but too many bugs.",Offline,7
2158,18,League of Legends,18.2,Teens,27.91,Xbox,No,Bungie,Take-Two Interactive,2014,Party,No,9.5,Medium,Poor,Good,"Great game, but the gameplay is amazing.",Online,7
1800,7,FIFA 24,40.3,Kids,45.08,PC,No,Bungie,Activision,2016,Simulation,No,60.0,Medium,Poor,Poor,"Disappointing game, but too many bugs.",Offline,2
1462,9,Fortnite,21.0,Kids,25.36,PlayStation,No,EA Sports,Take-Two Interactive,2021,RPG,No,30.5,Medium,Excellent,Good,"Amazing game, but too many bugs.",Offline,1
322,11,Grand Theft Auto V,20.5,All Ages,32.43,Xbox,Yes,Innersloth,Valve,2016,Sports,Yes,16.2,Medium,Average,Poor,"Solid game, but the gameplay is amazing.",Online,4
2948,24,Portal 2,30.3,Adults,40.61,PlayStation,Yes,EA Sports,Valve,2014,Action,No,38.2,High,Poor,Average,"Amazing game, but the graphics could be better.",Offline,5
714,25,Red Dead Redemption 2,33.4,Teens,48.15,Xbox,No,Capcom,Activision,2010,Puzzle,Yes,29.4,Ultra,Good,Average,"Great game, but the gameplay is amazing.",Offline,7
2132,16,Just Dance 2024,39.6,All Ages,59.97,PC,Yes,Bungie,Take-Two Interactive,2019,Party,Yes,26.4,Ultra,Poor,Excellent,"Solid game, but the gameplay is amazing.",Online,7
2424,0,1000-Piece Puzzle,40.8,Kids,56.24,PlayStation,Yes,Capcom,Nintendo,2021,Puzzle,No,37.6,High,Poor,Excellent,"Amazing game, but the gameplay is amazing.",Online,3
1891,35,The Elder Scrolls V: Skyrim,38.0,Adults,51.07,PlayStation,No,Epic Games,Valve,2019,Shooter,No,46.0,High,Excellent,Average,"Amazing game, but the graphics could be better.",Online,8
1280,7,FIFA 24,35.2,Kids,56.86,Nintendo Switch,Yes,Game Freak,Take-Two Interactive,2020,Strategy,No,27.7,Ultra,Poor,Average,"Amazing game, but the graphics could be better.",Offline,2
2634,9,Fortnite,16.4,Teens,20.84,PC,Yes,Game Freak,Activision,2010,Simulation,Yes,24.7,Medium,Excellent,Excellent,"Solid game, but the gameplay is amazing.",Offline,7
1679,9,Fortnite,37.2,Adults,45.91,PlayStation,No,EA Sports,Take-Two Interactive,2017,RPG,Yes,47.3,Ultra,Good,Good,"Amazing game, but the graphics could be better.",Online,6
2148,36,The Legend of Zelda: Breath of the Wild,36.8,Kids,56.37,Nintendo Switch,No,Game Freak,Activision,2012,Fighting,Yes,26.0,Medium,Excellent,Excellent,"Amazing game, but too many bugs.",Online,5
2177,11,Grand Theft Auto V,25.8,Adults,36.55,Xbox,No,CD Projekt Red,Valve,2012,Sports,Yes,31.3,Low,Excellent,Good,"Disappointing game, but too many bugs.",Offline,8
918,15,Hitman 3,38.5,All Ages,47.37,Mobile,Yes,Rockstar Games,Activision,2016,Strategy,Yes,44.6,Ultra,Poor,Good,"Disappointing game, but the graphics could be better.",Offline,8
2267,7,FIFA 24,36.2,Teens,54.35,PC,No,EA Sports,Nintendo,2021,Sports,Yes,32.3,High,Good,Poor,"Solid game, but the graphics could be better.",Online,5
2525,36,The Legend of Zelda: Breath of the Wild,14.9,Teens,22.32,PlayStation,Yes,Capcom,Square Enix,2018,Simulation,Yes,6.7,High,Average,Poor,"Great game, but too many bugs.",Online,10
1807,35,The Elder Scrolls V: Skyrim,31.7,Adults,30.68,PC,No,CD Projekt Red,Capcom,2012,Fighting,No,54.8,High,Poor,Good,"Disappointing game, but the graphics could be better.",Offline,2
2070,38,The Witcher 3: Wild Hunt,35.3,Teens,57.82,PlayStation,Yes,Valve,Capcom,2012,Strategy,No,22.2,Ultra,Poor,Excellent,"Disappointing game, but too many bugs.",Online,2
560,29,Stardew Valley,42.0,Teens,56.33,PlayStation,Yes,Valve,Nintendo,2011,Strategy,No,39.6,Medium,Poor,Good,"Great game, but the gameplay is amazing.",Online,5
629,5,Counter-Strike: Global Offensive,22.2,Kids,41.0,Mobile,Yes,Valve,Electronic Arts,2023,Party,No,12.3,Ultra,Excellent,Excellent,"Great game, but too many bugs.",Offline,7
1353,28,Spelunky 2,19.7,All Ages,30.11,Mobile,Yes,Innersloth,Capcom,2022,Simulation,No,20.7,Low,Poor,Excellent,"Amazing game, but the gameplay is amazing.",Online,7
1912,13,Half-Life: Alyx,35.2,Teens,57.44,Xbox,No,Valve,Innersloth,2022,Party,Yes,22.0,Ultra,Average,Good,"Great game, but the gameplay is amazing.",Offline,7
1809,13,Half-Life: Alyx,35.5,Kids,34.43,PC,No,Epic Games,Activision,2017,Sports,No,57.3,Ultra,Poor,Average,"Great game, but the graphics could be better.",Online,10
2387,25,Red Dead Redemption 2,30.7,Kids,42.47,Xbox,Yes,Bungie,Electronic Arts,2019,Strategy,Yes,36.1,Low,Good,Average,"Solid game, but the graphics could be better.",Online,10
1896,10,Ghost of Tsushima,28.6,All Ages,23.71,Xbox,Yes,Bungie,Capcom,2023,Shooter,No,51.0,Medium,Good,Average,"Disappointing game, but the gameplay is amazing.",Online,7
2227,38,The Witcher 3: Wild Hunt,42.5,Kids,54.5,PC,No,CD Projekt Red,Activision,2021,Simulation,No,57.2,High,Good,Poor,"Solid game, but the graphics could be better.",Offline,6
2469,18,League of Legends,21.3,Teens,35.99,Xbox,Yes,Game Freak,Capcom,2013,Party,No,11.8,Ultra,Average,Excellent,"Great game, but too many bugs.",Online,4
1007,6,Cuphead,34.7,All Ages,40.8,PC,Yes,CD Projekt Red,Electronic Arts,2020,RPG,Yes,44.3,High,Poor,Good,"Amazing game, but the gameplay is amazing.",Offline,1
49,38,The Witcher 3: Wild Hunt,21.1,All Ages,25.24,PC,Yes,Rockstar Games,Electronic Arts,2022,Puzzle,No,29.1,High,Average,Good,"Great game, but the gameplay is amazing.",Offline,10
1851,16,Just Dance 2024,29.1,Teens,44.23,PlayStation,No,Game Freak,Valve,2016,Shooter,No,20.8,Ultra,Good,Average,"Disappointing game, but the graphics could be better.",Offline,7
1930,21,Overwatch 2,27.5,Teens,46.18,Nintendo Switch,No,Epic Games,Valve,2012,Puzzle,Yes,17.3,Medium,Poor,Average,"Amazing game, but the gameplay is amazing.",Offline,1
2815,24,Portal 2,43.4,Teens,52.42,Nintendo Switch,No,Epic Games,Take-Two Interactive,2015,Fighting,Yes,52.4,Ultra,Average,Average,"Disappointing game, but the graphics could be better.",Offline,2
2078,31,Super Mario Odyssey,34.2,All Ages,35.84,Xbox,Yes,Capcom,Activision,2011,Party,Yes,56.4,Low,Good,Average,"Solid game, but too many bugs.",Online,8
2133,20,Minecraft,27.3,All Ages,45.65,Xbox,No,Game Freak,Nintendo,2020,Puzzle,Yes,15.7,High,Good,Average,"Solid game, but too many bugs.",Online,2
2837,32,Super Smash Bros. Ultimate,27.5,All Ages,50.53,PC,Yes,CD Projekt Red,Innersloth,2011,Shooter,No,9.4,Medium,Good,Average,"Disappointing game, but the graphics could be better.",Offline,4
1526,7,FIFA 24,35.4,All Ages,48.11,PlayStation,Yes,EA Sports,Epic Games,2013,Sports,No,43.5,Medium,Excellent,Good,"Disappointing game, but too many bugs.",Online,6
1570,2,Animal Crossing: New Horizons,32.9,Teens,56.7,Mobile,No,Capcom,Capcom,2018,Action,Yes,12.7,Ultra,Poor,Good,"Amazing game, but the graphics could be better.",Online,3
329,16,Just Dance 2024,26.7,Adults,49.89,PlayStation,No,CD Projekt Red,Take-Two Interactive,2015,Adventure,Yes,7.7,Low,Excellent,Good,"Disappointing game, but the graphics could be better.",Offline,2
2658,30,Street Fighter V,27.1,Adults,34.27,Xbox,Yes,EA Sports,Take-Two Interactive,2017,Puzzle,No,27.3,Medium,Good,Excellent,"Disappointing game, but the graphics could be better.",Online,7
434,9,Fortnite,30.9,Kids,53.83,Nintendo Switch,Yes,Rockstar Games,Innersloth,2014,Puzzle,No,16.4,Ultra,Average,Excellent,"Amazing game, but too many bugs.",Online,6
588,21,Overwatch 2,25.3,Adults,22.03,Mobile,Yes,CD Projekt Red,Innersloth,2021,Action,No,49.6,High,Excellent,Poor,"Disappointing game, but the graphics could be better.",Offline,2
1711,4,Call of Duty: Modern Warfare 2,13.7,All Ages,21.05,PC,Yes,Game Freak,Valve,2017,RPG,Yes,14.8,Ultra,Excellent,Excellent,"Great game, but the graphics could be better.",Offline,4
1877,8,Fall Guys,25.2,Teens,29.93,Mobile,Yes,Innersloth,Square Enix,2017,Puzzle,Yes,29.6,Medium,Good,Excellent,"Solid game, but the gameplay is amazing.",Offline,7
1273,23,Pokémon Scarlet & Violet,28.6,All Ages,32.39,Nintendo Switch,Yes,Game Freak,Valve,2020,Puzzle,No,45.4,Low,Poor,Good,"Solid game, but the gameplay is amazing.",Online,10
1876,4,Call of Duty: Modern Warfare 2,22.5,Kids,28.86,Mobile,Yes,Innersloth,Take-Two Interactive,2016,Simulation,No,24.4,High,Excellent,Good,"Amazing game, but the gameplay is amazing.",Online,2
2738,23,Pokémon Scarlet & Violet,28.4,Kids,34.62,Nintendo Switch,Yes,Valve,Square Enix,2010,RPG,Yes,36.3,Ultra,Good,Poor,"Great game, but too many bugs.",Online,5
2046,32,Super Smash Bros. Ultimate,26.1,All Ages,25.79,Nintendo Switch,No,Valve,Capcom,2021,Party,No,47.8,High,Good,Excellent,"Great game, but the gameplay is amazing.",Offline,5
1599,25,Red Dead Redemption 2,32.5,Teens,47.57,Nintendo Switch,No,Epic Games,Square Enix,2011,Sports,Yes,34.9,Medium,Poor,Excellent,"Great game, but too many bugs.",Online,5
2473,30,Street Fighter V,34.3,All Ages,33.97,PlayStation,No,Epic Games,Electronic Arts,2020,Simulation,Yes,55.8,Ultra,Excellent,Good,"Solid game, but the graphics could be better.",Offline,1
2818,33,Tekken 7,29.5,Kids,32.65,Mobile,No,Innersloth,Activision,2013,Puzzle,Yes,40.6,Medium,Good,Average,"Amazing game, but the gameplay is amazing.",Online,1
512,2,Animal Crossing: New Horizons,40.2,Teens,48.8,PC,Yes,Bungie,Activision,2010,Simulation,No,54.4,Ultra,Average,Excellent,"Great game, but too many bugs.",Online,6
1409,35,The Elder Scrolls V: Skyrim,19.2,Adults,33.84,Nintendo Switch,No,CD Projekt Red,Valve,2013,Sports,Yes,10.9,High,Average,Average,"Solid game, but the graphics could be better.",Online,7
1412,18,League of Legends,25.9,All Ages,36.27,PlayStation,No,Valve,Take-Two Interactive,2018,RPG,No,32.5,Ultra,Good,Excellent,"Great game, but the graphics could be better.",Online,6
1839,13,Half-Life: Alyx,30.9,All Ages,34.27,PC,No,Rockstar Games,Activision,2011,Fighting,Yes,48.0,High,Poor,Good,"Amazing game, but too many bugs.",Online,4
1012,36,The Legend of Zelda: Breath of the Wild,38.9,Kids,47.45,Xbox,Yes,EA Sports,Epic Games,2010,Shooter,No,51.5,High,Good,Poor,"Disappointing game, but the gameplay is amazing.",Online,8
1473,33,Tekken 7,34.9,Kids,38.85,Nintendo Switch,Yes,Rockstar Games,Valve,2021,RPG,No,56.9,Medium,Excellent,Excellent,"Disappointing game, but the graphics could be better.",Offline,3
564,30,Street Fighter V,27.2,Teens,47.08,PlayStation,Yes,CD Projekt Red,Capcom,2013,Puzzle,No,12.0,Low,Excellent,Average,"Great game, but the gameplay is amazing.",Online,3
303,10,Ghost of Tsushima,22.5,Kids,20.32,PC,Yes,Game Freak,Capcom,2021,Simulation,Yes,41.9,Medium,Average,Average,"Great game, but too many bugs.",Offline,2
2147,7,FIFA 24,23.2,Teens,38.01,Xbox,Yes,EA Sports,Take-Two Interactive,2012,Action,No,11.8,Ultra,Average,Excellent,"Disappointing game, but the graphics could be better.",Offline,10
1330,25,Red Dead Redemption 2,27.4,Adults,34.36,Xbox,No,Game Freak,Valve,2012,Shooter,Yes,28.7,High,Average,Good,"Solid game, but the graphics could be better.",Online,5
2605,4,Call of Duty: Modern Warfare 2,42.7,All Ages,54.11,Nintendo Switch,No,Innersloth,Activision,2013,Party,No,50.6,Medium,Poor,Poor,"Great game, but the graphics could be better.",Online,8
2090,4,Call of Duty: Modern Warfare 2,29.5,All Ages,34.37,Mobile,Yes,CD Projekt Red,Activision,2023,Party,Yes,45.2,Ultra,Good,Poor,"Great game, but too many bugs.",Offline,7
2516,27,Sid Meier’s Civilization VI,36.6,Adults,52.08,PC,No,Epic Games,Nintendo,2010,Adventure,Yes,36.8,Medium,Good,Good,"Solid game, but the gameplay is amazing.",Offline,10
2488,19,Mario Kart 8 Deluxe,22.1,Kids,42.29,PC,No,EA Sports,Capcom,2014,Strategy,No,9.5,High,Poor,Poor,"Disappointing game, but too many bugs.",Online,8
2375,27,Sid Meier’s Civilization VI,44.2,Kids,52.26,PlayStation,Yes,Bungie,Take-Two Interactive,2014,Party,Yes,59.8,High,Average,Good,"Disappointing game, but too many bugs.",Offline,5
2617,34,Tetris,22.7,All Ages,29.58,PlayStation,Yes,Rockstar Games,Epic Games,2020,Adventure,No,26.9,Ultra,Poor,Good,"Solid game, but the gameplay is amazing.",Online,5
2024,24,Portal 2,39.7,All Ages,59.33,PlayStation,No,EA Sports,Epic Games,2018,Simulation,Yes,29.2,Medium,Poor,Excellent,"Disappointing game, but the gameplay is amazing.",Offline,6
2081,26,Rocket League,40.3,Teens,57.02,Mobile,No,Capcom,Electronic Arts,2014,Adventure,No,44.3,High,Excellent,Excellent,"Amazing game, but the gameplay is amazing.",Offline,6
412,16,Just Dance 2024,31.7,Adults,35.27,Mobile,Yes,Innersloth,Electronic Arts,2017,Shooter,Yes,50.3,Low,Good,Average,"Amazing game, but the gameplay is amazing.",Offline,2
1650,24,Portal 2,38.4,All Ages,58.71,PlayStation,No,Valve,Square Enix,2019,RPG,Yes,26.6,Ultra,Good,Poor,"Solid game, but the graphics could be better.",Online,5
2860,9,Fortnite,20.5,All Ages,33.3,Xbox,Yes,Capcom,Epic Games,2010,RPG,Yes,14.8,Medium,Poor,Average,"Amazing game, but the gameplay is amazing.",Online,2
508,30,Street Fighter V,17.4,Kids,21.33,Mobile,Yes,Capcom,Epic Games,2012,Adventure,No,24.9,Low,Poor,Good,"Great game, but the gameplay is amazing.",Offline,7
56,25,Red Dead Redemption 2,33.3,Teens,39.02,Mobile,No,Nintendo,Innersloth,2019,Party,Yes,47.5,High,Excellent,Average,"Great game, but the graphics could be better.",Offline,10
1748,26,Rocket League,43.0,Adults,59.05,Nintendo Switch,Yes,Rockstar Games,Nintendo,2017,Simulation,No,42.6,Ultra,Poor,Poor,"Great game, but the graphics could be better.",Offline,2
2594,37,The Sims 4,30.4,Adults,57.92,Mobile,Yes,Epic Games,Activision,2016,Shooter,No,6.7,Low,Poor,Poor,"Disappointing game, but the graphics could be better.",Online,2
